timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
231,1.4240699783840682e-05,23.21234130859375,36191044.0,1.7987065420373104e-05,1.2630745464337032
232,1.4295999790192582e-05,23.302478790283203,28287824.0,1.837994645755101e-05,1.285670588087174
233,1.4357199688674882e-05,23.40223503112793,30262468.0,1.8796036388503844e-05,1.309171481631642
234,1.4418599675991572e-05,23.502317428588867,26179784.0,1.9156398337308347e-05,1.3285893753750364
235,1.4479899618891068e-05,23.602235794067383,22168990.0,1.9483325091114316e-05,1.345542828604666
236,1.454110042686807e-05,23.701993942260746,26481808.0,1.9801008270705564e-05,1.3617269456525167
237,1.4600400390918368e-05,23.79865264892578,20568162.0,2.009773904249363e-05,1.3765197189383025
238,1.4673300029244274e-05,23.917478561401367,19822672.0,2.047832151315269e-05,1.3956179913406563
239,1.47339997056406e-05,24.016420364379883,22736190.0,2.0816129149580216e-05,1.4127955453678476
240,1.4786200154048856e-05,24.10150718688965,44863696.0,2.1113179340164185e-05,1.427897574779064
241,1.4847700185782742e-05,24.20175170898437,35854244.0,2.1471618572561213e-05,1.4461242013171265
242,1.4908299817761872e-05,24.30052947998047,28606668.0,2.183637703984584e-05,1.4647127644850415
243,1.4975799786043352e-05,24.410552978515625,34232812.0,2.227341035385579e-05,1.487293545057501
244,1.5037099728942849e-05,24.510473251342773,24894700.0,2.266586108428895e-05,1.5073293050429497
245,1.509849971625954e-05,24.61055374145508,25165968.0,2.299656350745625e-05,1.523102555858004
246,1.51604999700794e-05,24.71161460876465,25538240.0,2.3298129319775808e-05,1.5367652363547868
247,1.522149977972731e-05,24.811044692993164,27736402.0,2.362095599408161e-05,1.5518152833757606
248,1.5276700651156716e-05,24.90102195739746,17916528.0,2.39434408084511e-05,1.5673175350620068
249,1.5338100638473406e-05,25.0011043548584,20645224.0,2.432494977573124e-05,1.5859166887140914
250,1.540039920655545e-05,25.102651596069336,42168476.0,2.474642947542267e-05,1.6068693508210437
251,1.546380008221604e-05,25.20599365234375,34488436.0,2.5183196772806975e-05,1.6285257594456757
