timestep_number,analysis_time,cycle_time,max_shearrate,total_volume_delivered,volumetric_flowrate
166,8.783666089584585e-06,14.317376136779785,30692820.0,1.0094733941962369e-06,0.11492620323912824
167,8.844833246257622e-06,14.417078018188477,24489862.0,1.0650325576532397e-06,0.12041296065178736
168,8.906183211365715e-06,14.517078399658203,24905180.0,1.1314084922796824e-06,0.12703629213868228
169,8.965183042164426e-06,14.613248825073242,28463400.0,1.1995512391469468e-06,0.13380108732920462
170,9.021693585964385e-06,14.705360412597656,32828260.0,1.2621802628541499e-06,0.1399050245751865
171,9.084971679840237e-06,14.808504104614258,18930070.0,1.3348706384824263e-06,0.14693173358421527
172,9.146150659944396e-06,14.908226013183594,16646319.0,1.4118545174474581e-06,0.15436598083067674
173,9.20750062505249e-06,15.00822639465332,26514210.0,1.493330771323948e-06,0.16218633396133328
174,9.272233000956476e-06,15.113739967346191,42444336.0,1.5656955000608005e-06,0.16885851551608888
175,9.330482498626225e-06,15.208686828613281,29527386.0,1.6291446236437302e-06,0.17460454203559114
176,9.38919220061507e-06,15.304383277893066,32823038.0,1.720958097093633e-06,0.18329139081644275
177,9.450542165723164e-06,15.404383659362793,23689068.0,1.82807366904511e-06,0.19343585129702706
178,9.511892130831257e-06,15.50438404083252,24660460.0,1.9153597185093384e-06,0.20136474343532665
179,9.578006938681938e-06,15.612151145935059,31698296.0,1.981337945050221e-06,0.20686328144620028
180,9.635825335863046e-06,15.706395149230957,33549584.0,2.023193531439757e-06,0.20996577469184136
181,9.696558663563337e-06,15.805390357971191,26260824.0,2.0713028325594916e-06,0.2136121591614565
182,9.759408385434654e-06,15.907835960388184,38716508.0,2.132080005589966e-06,0.21846406271633953
183,9.818876606004778e-06,16.00476837158203,43617940.0,2.2040760368790297e-06,0.22447334102672367
184,9.879930985334795e-06,16.10428810119629,42673176.0,2.300915721665846e-06,0.23288783343539482
185,9.94427773548523e-06,16.20917320251465,37036364.0,2.4348833812223706e-06,0.24485271288569466
186,1.000495922198752e-05,16.308082580566406,38002860.0,2.570478300227413e-06,0.25692041748439814
187,1.0066116374218836e-05,16.40777015686035,31840714.0,2.6903606618030957e-06,0.2672689805865548
188,1.012746633932693e-05,16.507770538330078,25247728.0,2.8278124528825534e-06,0.27922210335092457
189,1.0188816304435022e-05,16.607770919799805,22672678.0,3.0022583127636485e-06,0.2946621298351228
190,1.0247376849292777e-05,16.703224182128906,27551726.0,3.1458707174362353e-06,0.3069927810504351
191,1.0306705007678829e-05,16.799928665161133,21050614.0,3.2388916945543794e-06,0.3142509358850671
192,1.0318975000700448e-05,16.819929122924805,21867722.0,3.255082133681641e-06,0.31544626607397414
193,1.0368054972786922e-05,16.89992904663086,23718340.0,3.325906137990535e-06,0.3207839991898244
194,1.038032496580854e-05,16.91992950439453,30203210.0,3.344863341440629e-06,0.32223108163358855
195,1.0435433978273068e-05,17.00975799560547,28092748.0,3.436431043139199e-06,0.3293040855123004
196,1.0498636584088672e-05,17.112777709960938,43899024.0,3.5738198415101856e-06,0.3404079961131838
197,1.0561685485299677e-05,17.215547561645508,28730592.0,3.7516668614730573e-06,0.35521478713741567
198,1.0620057764754165e-05,17.310693740844727,26898758.0,3.931217401424035e-06,0.3701691166380427
199,1.0681407729862258e-05,17.410694122314453,27996328.0,4.105114270614703e-06,0.3843233377505046
200,1.074275769497035e-05,17.51069450378418,23390728.0,4.266563509297439e-06,0.397157194683354
201,1.0804106750583742e-05,17.610694885253906,21839916.0,4.4310934799504e-06,0.4101304792930697
202,1.0864067007787526e-05,17.70842933654785,20313510.0,4.6009094406329375e-06,0.42349788871284916
203,1.0925416972895619e-05,17.808429718017578,18180204.0,4.771604977762997e-06,0.43674351190445726
204,1.0986766938003711e-05,17.908430099487305,22708302.0,4.917678002145916e-06,0.4476001020041165
205,1.1048115993617103e-05,18.0084285736084,28672718.0,5.057558601052759e-06,0.457775660933927
206,1.1107270438515116e-05,18.10485076904297,36837128.0,5.206618337681155e-06,0.46875768142161184
207,1.1173476195835974e-05,18.212766647338867,29080586.0,5.393880961421253e-06,0.4827397371134503
208,1.1234033991058823e-05,18.31147575378418,27095884.0,5.576929908699678e-06,0.49643163917238997
209,1.1295383046672214e-05,18.411474227905273,25256186.0,5.768941911431826e-06,0.5107345087452737
210,1.1356733011780307e-05,18.511474609375,26279396.0,5.959777719082898e-06,0.5247792400244716
211,1.1411663763283286e-05,18.601011276245117,34048988.0,6.1269118565065185e-06,0.5368990870743746
212,1.1480585271783639e-05,18.713354110717773,22899824.0,6.341416977191353e-06,0.5523600780856482
213,1.1536762031028047e-05,18.804922103881836,18831068.0,6.519847051392794e-06,0.5651366504620366
214,1.159792191174347e-05,18.904613494873047,18743164.0,6.719607690041741e-06,0.579380318403231
215,1.1664101293717977e-05,19.01248550415039,27466430.0,6.9445401291727316e-06,0.5953772137518134
216,1.1723357602022588e-05,19.109073638916016,46147092.0,7.149546361578686e-06,0.6098548388855084
217,1.1781166904256679e-05,19.20330238342285,36881788.0,7.356230692306207e-06,0.6244059482467998
218,1.1844423170259688e-05,19.30640983581543,32695884.0,7.6087716707005215e-06,0.6423927582902883
219,1.1905773135367781e-05,19.406410217285156,31131920.0,7.867540875475514e-06,0.6608173014908097
220,1.1967123100475874e-05,19.506410598754883,26194698.0,8.121841460453142e-06,0.6786795282594007
221,1.202631028718315e-05,19.602886199951172,24110580.0,8.363695522983775e-06,0.6954498365053204
222,1.2090903510397766e-05,19.708171844482422,36619820.0,8.619497788507719e-06,0.7128911235703141
223,1.214823714690283e-05,19.801626205444336,29544250.0,8.82784455019802e-06,0.7266770020577564
224,1.2209486158099025e-05,19.90146255493164,18513104.0,9.04175216989571e-06,0.7405514083733954
225,1.2270835213712417e-05,20.001461029052734,25671620.0,9.269853326987498e-06,0.7554378463683238
226,1.233347848028643e-05,20.10356903076172,40407792.0,9.516314068779262e-06,0.7715839520853696
227,1.23988174891565e-05,20.210071563720703,29507320.0,9.780030997581571e-06,0.7887873989704896
228,1.2460384823498316e-05,20.310426712036133,34994320.0,1.0021106831169825e-05,0.80423734684916
229,1.251573303306941e-05,20.400644302368164,35076560.0,1.0227446315566384e-05,0.8171671837792599
230,1.2577082998177502e-05,20.50064468383789,28855054.0,1.0459160627581315e-05,0.8316046438666989
231,1.2645244169107173e-05,20.61174774169922,26218068.0,1.0721305189060507e-05,0.847852761534892
232,1.2700063052761834e-05,20.70110321044922,50500956.0,1.0936157107319438e-05,0.8611104576320346
233,1.277108458452858e-05,20.81686782836914,19929170.0,1.1235655401504815e-05,0.8797730002599898
234,1.2832433640141971e-05,20.916866302490234,16721590.0,1.1492168566478305e-05,0.8955564383772775
235,1.2886804142908659e-05,21.005491256713867,29042492.0,1.1707219411957e-05,0.9084656895634781
