timestep_number,analysis_time,cycle_time,total_volume_delivered,volumetric_flowrate
260,1.570700442243833e-05,25.6024169921875,3.718816041608766e-05,2.3676163459254074
261,1.5770872778375633e-05,25.70652198791504,3.766954040699578e-05,2.388551409700463
262,1.583070115884766e-05,25.80404281616211,3.8103434586663454e-05,2.406932845508724
263,1.5892119336058386e-05,25.90415382385254,3.8549776006940536e-05,2.425716494556715
264,1.595812318555545e-05,26.011741638183594,3.901502956831939e-05,2.4448382253142387
265,1.601971780473832e-05,26.112140655517578,3.94489571588787e-05,2.462525098114429
266,1.6074060113169253e-05,26.20071792602539,3.984116119453844e-05,2.478599738587336
267,1.6144329492817633e-05,26.315258026123047,4.0331291890065304e-05,2.498170760700101
268,1.6197291188291274e-05,26.40158462524414,4.069310213693684e-05,2.5123399748689548
269,1.626602897886187e-05,26.513628005981445,4.119158474031901e-05,2.532368827932654
270,1.632913335924968e-05,26.616487503051758,4.1679492924279734e-05,2.5524620325713903
271,1.6387604773626663e-05,26.711795806884766,4.2150428610572376e-05,2.5720920898951034
272,1.6443533240817487e-05,26.802959442138672,4.261310882797825e-05,2.591481295650043
273,1.6509738998138346e-05,26.91087532043457,4.314343451114864e-05,2.6132111789298147
274,1.656909989833366e-05,27.007633209228516,4.359561943508821e-05,2.6311398749833463
275,1.663066905166488e-05,27.107990264892578,4.406598945884488e-05,2.6496823021340488
276,1.6695252270437777e-05,27.213260650634766,4.456455542893523e-05,2.669295120975532
277,1.676004467299208e-05,27.318872451782227,4.506299866387268e-05,2.6887159039909543
278,1.6812284229672514e-05,27.404024124145508,4.545268655696278e-05,2.703540217143245
279,1.688273550826125e-05,27.518857955932617,4.595950658318407e-05,2.7222784222790586
280,1.6935924577410333e-05,27.60555648803711,4.6339906980971384e-05,2.7361899711564024
281,1.7002450476866215e-05,27.7139949798584,4.6832458778071334e-05,2.754453473738522
282,1.7055992429959588e-05,27.801267623901367,4.725037915080898e-05,2.770309575642848
283,1.7129446860053577e-05,27.920997619628906,4.785754295774416e-05,2.7938755611163075
284,1.7181926523335278e-05,28.006540298461914,4.831433469639528e-05,2.8119276747446316
285,1.7242226022062823e-05,28.104827880859375,4.885340023614083e-05,2.8333580695224008
286,1.7300553736276925e-05,28.19990348815918,4.9381086354559856e-05,2.8543066948784643
287,1.7311291230726056e-05,28.217405319213867,4.9478488173682376e-05,2.8581627744707054
288,1.7367898180964403e-05,28.309673309326172,4.9984149972198364e-05,2.8779619417035787
289,1.743400025588926e-05,28.417421340942383,5.05440970023309e-05,2.8991680773468467
290,1.7491587641416118e-05,28.511287689208984,5.099223264702759e-05,2.915243241058892
291,1.7546821254654787e-05,28.601318359375,5.1383552061124285e-05,2.928368125223442
292,1.761076237016823e-05,28.705543518066406,5.180915688808516e-05,2.941903127138172
293,1.767278808983974e-05,28.806644439697266,5.2225418308809116e-05,2.9551318130065747
294,1.774098382156808e-05,28.917802810668945,5.269922618347653e-05,2.970479355232205
295,1.7803231457946822e-05,29.019268035888672,5.311846981284577e-05,2.9836420392734544
296,1.7862303138826974e-05,29.115554809570312,5.349687062886624e-05,2.9949592845382313
297,1.7918015146278776e-05,29.20636558532715,5.3878849037197686e-05,3.006965258001095
