droplet_id,volume,mass,ux,uy,uz,vx,vy,vz
1042,1.938894e-18,1.933077e-15,-9.373309e-06,-1.350050e-04,4.818701e-04,1.190517e-03,6.999731e-01,3.542645e+00
1043,2.060167e-18,2.053987e-15,-1.444533e-04,-3.066860e-06,4.914887e-04,8.328596e-01,2.555284e-01,3.648283e+00
1044,7.852942e-18,7.829383e-15,-1.719029e-05,1.839886e-04,4.933953e-04,-1.619247e-01,-8.837900e-03,3.846209e+00
1046,1.774058e-17,1.768736e-14,4.142935e-05,1.088416e-05,5.465725e-04,-6.247960e-01,-8.246077e-01,7.319319e+00
1047,1.147941e-18,1.144497e-15,-6.108808e-05,8.469845e-06,5.126468e-04,-5.991313e-01,5.675181e-02,4.799992e+00
1048,1.210743e-18,1.207111e-15,-1.170236e-05,-1.617000e-04,5.080876e-04,-2.223815e-01,5.163049e-01,6.200195e+00
1049,2.706508e-18,2.698388e-15,-1.953144e-04,7.850015e-07,5.458153e-04,4.686907e-02,4.394875e-01,5.806593e+00
1050,3.861624e-17,3.850039e-14,-1.425670e-05,1.357282e-04,5.370594e-04,-3.322913e+00,3.198076e-02,7.280638e+00
1052,1.240015e-17,1.236295e-14,2.917751e-05,2.427911e-05,4.999696e-04,-3.193787e-02,7.146401e-02,1.080031e+00
1053,1.036303e-17,1.033194e-14,-6.033145e-05,1.127464e-05,5.141975e-04,-6.828175e+00,-3.367414e+00,1.949598e+01
1054,2.722174e-18,2.714007e-15,2.120485e-06,-1.625062e-04,4.902061e-04,3.516135e-02,4.731437e-01,7.119387e+00
1055,2.417424e-18,2.410172e-15,-1.476624e-04,-1.331602e-05,4.976844e-04,-6.821714e-02,-4.520395e-01,2.747142e-01
1056,6.446025e-18,6.426687e-15,-2.059802e-05,1.367523e-04,5.328489e-04,-3.337022e-01,-5.956391e-01,6.157969e+00
1058,6.050329e-18,6.032178e-15,3.981184e-05,9.427170e-06,5.360450e-04,2.466222e-01,-4.963275e-01,4.573609e+00
1059,2.017719e-18,2.011666e-15,-4.842203e-05,-1.753180e-06,5.135692e-04,3.659779e+00,-1.968794e+00,1.588177e+01
1060,7.871003e-18,7.847390e-15,-5.092081e-06,-1.710957e-04,5.078780e-04,1.400106e+00,-4.076607e-02,6.123505e+00
1061,9.383484e-18,9.355334e-15,-2.054668e-04,1.320314e-05,5.424815e-04,5.220264e-02,-1.469108e-01,1.185307e+01
1062,2.844904e-18,2.836370e-15,-1.327455e-05,1.609355e-04,5.221661e-04,-3.429926e-01,9.544949e-02,8.826020e+00
1066,9.683281e-17,9.654231e-14,-1.262943e-06,-1.891784e-04,5.097778e-04,-6.906524e-01,-1.453447e+00,1.001132e+01
1067,8.695163e-19,8.669078e-16,-1.804756e-04,-3.908603e-06,5.383544e-04,6.903867e-02,4.579046e-02,1.959903e+00
1068,4.834770e-19,4.820266e-16,-1.405896e-05,1.980475e-04,4.964948e-04,7.575376e-01,-2.575072e-01,1.282052e+00
1070,1.556521e-17,1.551852e-14,3.835608e-05,1.432643e-05,5.352790e-04,1.060224e+00,7.570989e-01,8.742168e+00
1071,4.181237e-17,4.168694e-14,-3.180856e-05,3.113899e-06,5.293396e-04,-2.225762e-01,8.917928e-01,3.877487e+00
1072,3.150511e-18,3.141059e-15,1.640272e-05,-2.093740e-04,5.229182e-04,-1.372790e-01,-5.650353e-02,7.182133e+00
1073,4.725376e-17,4.711200e-14,-1.729568e-04,-1.626998e-05,5.169357e-04,2.995976e-02,-4.392035e+00,1.657431e+01
1074,3.575554e-18,3.564827e-15,-7.089656e-06,2.086327e-04,4.840566e-04,-9.687660e-01,7.118039e-01,5.559345e-01
1076,9.725178e-17,9.696003e-14,2.899300e-05,-1.159859e-05,5.426054e-04,-4.422369e-01,3.949014e-01,4.311397e+00
1077,4.193877e-17,4.181296e-14,-5.983796e-05,-2.567059e-06,4.950101e-04,3.752801e-01,-1.124103e+00,1.209716e+01
1078,1.496786e-17,1.492296e-14,2.921729e-06,-1.912387e-04,5.159118e-04,7.728992e-01,-1.793257e+00,1.014296e+01
1079,1.260702e-18,1.256920e-15,-1.398423e-04,-1.874836e-05,4.965104e-04,1.121558e+00,3.978524e-02,4.079094e+00
1080,3.084887e-18,3.075632e-15,-9.406122e-06,2.047174e-04,4.882665e-04,-4.979739e-01,5.780421e-01,6.438786e+00
1082,4.715858e-17,4.701711e-14,4.464203e-05,3.982092e-06,5.401892e-04,-2.019219e-01,-1.138027e+00,1.302891e+01
1083,2.683390e-16,2.675339e-13,-2.507807e-05,-7.256648e-06,5.407687e-04,1.072252e+00,-9.358164e-01,1.198365e+01
1084,4.193188e-17,4.180609e-14,6.355972e-07,-1.983720e-04,5.359628e-04,2.059803e+00,2.377771e-01,8.202558e+00
1085,1.221338e-18,1.217674e-15,-1.226376e-04,-1.565437e-05,4.847968e-04,-6.831237e-01,7.471001e-01,7.365036e+00
1086,2.026689e-18,2.020609e-15,6.203880e-06,2.069732e-04,4.897470e-04,-2.041268e-01,-1.918877e-01,2.161755e+00
1088,2.715864e-18,2.707716e-15,2.110167e-05,2.343880e-05,4.921154e-04,-1.548168e-01,-2.917930e-01,2.048843e+00
1089,1.383854e-18,1.379703e-15,-7.187328e-05,1.719259e-05,5.011858e-04,1.352387e-01,-3.114314e-01,8.471623e-01
1090,2.064575e-18,2.058381e-15,-1.650838e-05,-1.496094e-04,4.914673e-04,2.318946e+00,-1.228131e+00,1.781819e+01
1091,6.286834e-18,6.267973e-15,-7.800954e-05,-1.171983e-05,4.974077e-04,-2.108812e-02,-4.932432e-01,5.204868e+00
1092,1.286877e-18,1.283017e-15,1.328093e-05,1.835838e-04,5.065549e-04,8.100143e-03,-7.539741e-02,2.287662e+00
1094,7.672043e-17,7.649027e-14,3.173720e-05,1.349246e-05,5.067234e-04,-1.205061e+00,-5.508019e-01,5.565051e+00
1095,1.356112e-18,1.352044e-15,-6.875198e-05,1.718080e-05,5.042849e-04,1.353025e-02,-1.212271e-02,4.854567e+00
1096,8.970758e-17,8.943846e-14,6.607831e-06,-2.117755e-04,5.390681e-04,1.745068e-01,-1.606483e+00,6.354289e+00
1097,4.586712e-17,4.572951e-14,-1.560410e-04,8.446857e-06,4.831468e-04,-1.262237e+00,-4.979254e-01,1.431555e+00
1098,2.890906e-18,2.882233e-15,5.500153e-06,2.133023e-04,4.875188e-04,-1.557187e+00,1.962048e-01,4.413153e+00
1100,6.575609e-17,6.555882e-14,3.584443e-05,1.161876e-05,5.193486e-04,-5.625739e-01,2.299284e-01,7.349815e+00
1101,7.149018e-18,7.127571e-15,-6.874740e-05,1.132315e-05,5.019907e-04,-9.052200e-02,-6.884066e-01,4.003732e+00
1102,5.668132e-18,5.651128e-15,-1.015809e-05,-1.817654e-04,5.390847e-04,-5.618340e-04,6.525663e-02,4.830563e+00
1103,5.411488e-19,5.395254e-16,-1.457035e-04,1.716097e-05,4.754340e-04,-1.335409e+00,8.868870e-01,-2.601195e-01
1104,3.272448e-17,3.262631e-14,-2.077339e-06,1.938737e-04,4.921957e-04,2.052069e+00,3.680917e+00,9.285036e+00
1106,4.609590e-18,4.595761e-15,5.078156e-05,1.015775e-05,5.486708e-04,9.520297e-02,-7.199705e-02,8.274339e+00
1107,1.803285e-16,1.797875e-13,-6.142995e-05,-1.161616e-05,4.925014e-04,7.045347e-01,-6.687831e-01,1.511298e+00
1108,3.838088e-17,3.826574e-14,-1.049742e-05,-1.423826e-04,4.799127e-04,2.409242e+00,-4.838808e-01,2.169186e+00
1109,1.213040e-16,1.209401e-13,-1.608101e-04,-8.080237e-06,4.983808e-04,-1.033015e+00,-3.853646e+00,8.564818e+00
1110,2.817159e-17,2.808708e-14,4.091797e-06,1.617985e-04,5.229223e-04,4.626074e+00,1.095765e+00,1.526140e+01
1113,1.076612e-18,1.073382e-15,-4.141844e-05,1.640378e-05,5.298783e-04,6.346511e-01,6.317236e-01,6.500873e+00
1114,3.449518e-18,3.439169e-15,1.093727e-05,-1.843729e-04,4.921966e-04,1.270989e-01,-2.091133e-02,3.907268e+00
1115,3.273468e-18,3.263648e-15,-1.851551e-04,4.065680e-09,5.311802e-04,1.355651e-01,-3.562853e-02,4.614101e+00
1116,1.199590e-18,1.195992e-15,-8.604041e-06,1.953075e-04,4.980300e-04,1.797622e-01,-1.172380e-01,2.931465e+00
1118,2.586003e-19,2.578245e-16,3.163976e-05,8.981725e-06,5.163813e-04,1.226142e-01,1.667438e-01,4.579229e+00
1119,3.352921e-18,3.342862e-15,-5.155946e-05,3.902898e-06,5.129370e-04,1.059945e-01,3.871905e-01,2.678276e+00
1120,2.883160e-17,2.874510e-14,1.804388e-05,-1.823253e-04,4.844079e-04,-2.285393e-01,1.287263e+00,-2.684962e-01
1121,2.104952e-17,2.098637e-14,-1.905334e-04,1.448015e-06,5.346319e-04,-1.818753e+00,1.922991e-01,1.262308e+01
1122,6.079576e-18,6.061337e-15,-6.251788e-06,1.992441e-04,4.926427e-04,1.745997e-01,8.412186e-01,1.631240e+00
1124,1.128052e-17,1.124667e-14,4.146684e-05,1.004496e-05,5.322789e-04,3.209770e-02,-1.413102e+00,6.087615e+00
1125,3.158621e-17,3.149145e-14,-5.004437e-05,-7.291114e-06,5.005318e-04,-6.307854e-02,1.332573e+00,3.584096e+00
1126,2.191576e-17,2.185002e-14,-1.298126e-05,-1.645869e-04,4.982926e-04,-7.295942e-01,3.657313e+00,1.947985e+01
1127,8.987863e-17,8.960899e-14,-1.949590e-04,1.042334e-05,5.263817e-04,-1.522755e+00,2.380766e+00,1.548812e+01
1128,6.517947e-19,6.498393e-16,-9.765536e-06,2.363280e-04,4.750646e-04,4.926660e-01,1.795113e+00,6.377119e+00
1130,2.456576e-18,2.449206e-15,5.000022e-05,1.796980e-05,5.352842e-04,1.702931e-02,-1.284185e-01,3.526331e+00
1131,6.989115e-18,6.968148e-15,-3.513316e-05,-1.650655e-05,5.215613e-04,-3.474101e-01,2.830152e-01,1.962829e+01
1132,1.081017e-17,1.077774e-14,2.427782e-05,-1.867139e-04,4.841294e-04,3.407971e-02,2.025665e-02,1.623491e+00
1133,1.251871e-18,1.248115e-15,-1.050782e-04,5.440413e-06,4.738308e-04,4.397240e+00,1.025194e+00,8.811253e-01
1134,1.866302e-17,1.860703e-14,-2.403234e-05,1.682099e-04,4.998512e-04,-1.883278e+00,-7.224256e-01,2.840061e+00
1136,5.337818e-18,5.321805e-15,3.984441e-05,-9.381471e-06,5.402697e-04,9.130691e-02,1.629295e-01,6.334208e+00
1137,6.684251e-19,6.664198e-16,-3.060034e-05,-2.476680e-06,5.489657e-04,-8.078241e-02,-9.444968e-02,2.667841e+00
1138,3.409531e-17,3.399302e-14,2.087297e-05,-2.155267e-04,5.187692e-04,1.063161e+00,4.509263e-01,3.494061e+00
1139,2.827818e-18,2.819335e-15,-1.476533e-04,-2.444147e-05,4.958412e-04,-1.212873e-01,-1.223074e-01,2.662075e+00
1140,4.438399e-18,4.425084e-15,-1.876870e-05,1.625623e-04,5.139113e-04,8.097421e-02,-1.766264e-01,6.554459e+00
1143,2.239277e-17,2.232559e-14,-6.915475e-05,2.414256e-05,4.973231e-04,1.987046e-03,-2.098269e-02,1.554956e+00
1144,2.399112e-18,2.391914e-15,-1.554196e-06,-1.929356e-04,5.250660e-04,2.367484e-01,5.834999e-01,3.739968e+00
1145,7.253777e-18,7.232015e-15,-1.208799e-04,-1.565729e-05,4.767245e-04,-3.513578e-01,-2.919168e-01,1.057170e+00
1146,5.097081e-18,5.081790e-15,-1.249819e-05,1.640601e-04,5.164400e-04,1.986572e-01,-8.878216e-01,2.195213e+01
1148,2.344629e-18,2.337595e-15,1.328017e-05,2.418987e-05,4.859698e-04,-1.448114e-02,-1.344130e-02,3.989244e+00
1149,2.875286e-18,2.866660e-15,-5.240426e-05,-1.179185e-05,5.021908e-04,-2.997132e-01,-2.677533e-01,2.091286e+00
1150,4.022767e-16,4.010699e-13,-9.564277e-07,-1.969299e-04,5.171069e-04,-3.641300e-01,-1.952297e-01,1.952157e+01
1151,5.194931e-19,5.179346e-16,-1.394525e-04,-1.874791e-05,4.926076e-04,-6.506461e-02,7.820483e-02,2.924260e+00
1152,2.421775e-18,2.414510e-15,-5.474588e-06,1.406226e-04,5.380782e-04,1.779142e-01,-3.350855e-03,5.203551e+00
1154,4.867909e-19,4.853305e-16,3.204689e-05,8.201793e-06,5.156203e-04,-1.134681e-01,2.243292e-01,4.043888e+00
1155,2.906252e-18,2.897533e-15,-4.845078e-05,-1.171142e-05,5.091728e-04,-1.191490e+00,-4.466256e-01,2.923390e+00
1156,1.548675e-18,1.544029e-15,4.688236e-06,-2.054702e-04,5.341802e-04,7.453057e-02,1.601676e-02,1.277394e+01
1157,2.924554e-19,2.915781e-16,-1.222666e-04,-1.445690e-05,4.840128e-04,-5.756665e-01,2.336466e+00,8.463439e+00
1158,2.168129e-18,2.161624e-15,-5.475984e-06,1.406197e-04,5.423259e-04,1.269345e-01,-6.133114e-02,3.477377e+00
1160,4.912936e-17,4.898197e-14,2.712880e-05,-3.610727e-06,5.203881e-04,-1.022989e-01,-9.430636e-01,4.878845e+00
1161,6.885053e-19,6.864398e-16,-4.258089e-05,-5.859237e-06,5.181650e-04,2.572928e-02,1.104764e+00,1.484197e+01
1162,3.107307e-18,3.097985e-15,-1.716992e-05,-1.406141e-04,4.750382e-04,2.367719e-01,-1.695030e-02,3.548308e-01
1163,3.614087e-18,3.603244e-15,-1.194379e-04,-1.092373e-05,4.815165e-04,3.816475e-01,-3.385544e-01,3.011635e+00
1164,2.764758e-17,2.756464e-14,1.401076e-05,1.874333e-04,5.019274e-04,1.131715e+00,4.766580e-01,2.557334e+00
1166,4.299846e-17,4.286947e-14,6.690325e-05,1.226132e-05,5.373340e-04,4.606351e+00,1.479212e+00,1.628725e+01
1167,5.423947e-18,5.407675e-15,-4.921610e-05,-1.566355e-06,5.071285e-04,-4.244970e-01,2.225013e-01,1.540051e+01
1168,1.150010e-16,1.146560e-13,-1.093964e-05,-1.923641e-04,5.420269e-04,4.189272e-02,2.274642e-01,7.809986e+00
1170,9.510889e-19,9.482356e-16,9.765810e-06,2.220363e-04,4.780233e-04,-1.590180e+00,-2.148964e+00,3.447693e+00
1172,4.601091e-18,4.587287e-15,5.468673e-05,-3.127963e-06,5.440279e-04,-1.863157e-02,-2.469071e-02,7.120933e+00
1173,1.355383e-18,1.351317e-15,-4.919729e-05,-1.575590e-06,5.026646e-04,2.342571e-01,4.881099e-02,1.212185e+01
1174,4.161706e-17,4.149221e-14,-1.311960e-05,-1.610009e-04,4.919173e-04,8.114092e-01,-6.670347e-01,5.190438e+00
1175,2.779607e-18,2.771268e-15,-1.117488e-04,-1.322378e-05,4.750827e-04,4.973581e-01,-4.397413e-01,1.498788e-01
1176,4.401946e-18,4.388740e-15,8.495722e-06,2.210336e-04,4.815531e-04,-2.916191e+00,2.086672e+00,6.380054e+00
1178,4.434695e-18,4.421391e-15,2.684323e-05,8.592616e-06,5.014961e-04,-1.496863e+00,3.217878e-03,5.923986e+00
1179,4.841200e-16,4.826677e-13,-3.463579e-05,-8.292852e-06,5.166110e-04,-4.434266e-01,9.041884e-02,1.176149e+01
1180,1.341039e-17,1.337016e-14,5.472017e-06,-2.049259e-04,5.184927e-04,-2.751065e-01,6.451546e-02,1.132287e+01
1181,2.918819e-19,2.910063e-16,-1.050775e-04,-1.288977e-05,4.715289e-04,1.028929e+00,2.756376e+00,-2.544331e+00
1182,4.306498e-17,4.293579e-14,-4.535157e-06,1.582985e-04,5.263248e-04,6.553192e-01,1.662215e+00,9.658780e+00
1185,2.362568e-17,2.355481e-14,-3.636259e-05,1.711208e-05,5.472926e-04,4.584417e-01,-5.392389e-01,1.594301e+01
1186,5.026407e-18,5.011328e-15,-1.519218e-05,-1.473298e-04,4.841582e-04,5.785512e-01,1.235623e+00,9.466854e+00
1187,5.009332e-18,4.994304e-15,-1.804663e-04,9.059394e-06,5.023128e-04,4.485140e-02,5.086983e-01,6.028466e+00
1188,1.031180e-18,1.028087e-15,-1.757772e-05,2.136725e-04,4.808656e-04,-1.959880e-01,-8.031831e-01,9.227089e+00
1190,7.725285e-17,7.702109e-14,5.594366e-05,1.779189e-05,5.196107e-04,-3.383992e-01,-6.002752e-02,5.794863e+00
1191,2.065012e-16,2.058817e-13,-4.688547e-05,4.396610e-06,5.072781e-04,-2.462650e-01,-2.055202e+00,1.173086e+01
1192,3.544204e-19,3.533571e-16,-1.601992e-05,-1.488282e-04,4.887007e-04,-1.136309e+00,-2.051976e+00,1.360753e+01
1193,2.581757e-17,2.574011e-14,-1.789396e-04,8.916422e-06,4.925920e-04,-1.636687e+00,2.214866e-01,7.798842e-01
1194,1.042361e-17,1.039234e-14,-1.098835e-05,1.719566e-04,5.061106e-04,6.736040e-01,9.692349e-01,2.678915e+01
1196,4.860897e-18,4.846314e-15,5.702823e-05,7.811530e-06,5.434495e-04,4.261985e-02,1.587633e-02,6.116387e+00
1197,1.236059e-18,1.232351e-15,-3.827983e-05,1.877140e-05,5.312911e-04,-1.131310e-01,-4.206903e-01,7.747549e+00
1198,3.913319e-17,3.901579e-14,1.921832e-05,-2.303146e-04,5.317605e-04,4.287514e+00,5.849964e-01,3.081542e+01
1199,3.556969e-18,3.546298e-15,-1.694701e-04,-7.503498e-07,5.055885e-04,6.855760e-01,-2.564132e-01,3.471719e+00
1200,4.197399e-18,4.184807e-15,-1.181179e-05,1.686598e-04,5.068817e-04,-2.561045e-01,-3.692912e-01,4.499556e+00
1202,8.979396e-19,8.952457e-16,3.359578e-05,-1.797303e-05,5.456259e-04,1.960901e-03,-3.922528e-02,2.303779e+00
1203,4.985129e-18,4.970173e-15,-1.318358e-05,-2.173914e-05,5.496659e-04,-7.810385e-01,3.651300e-02,1.487900e+01
1204,1.841408e-17,1.835884e-14,5.521754e-07,-1.621650e-04,4.833462e-04,-7.574224e-01,-7.982706e-01,5.553653e+00
1205,1.313021e-17,1.309082e-14,-1.801016e-04,-1.953571e-05,5.198451e-04,-2.230401e-01,-4.122085e-01,5.359236e-01
1206,8.743285e-18,8.717055e-15,-2.431637e-05,1.726527e-04,4.905353e-04,-2.131988e-02,3.225432e-02,1.848137e+00
1208,2.699580e-18,2.691482e-15,2.109929e-05,1.015114e-05,4.913589e-04,-2.561315e-01,-8.562296e-02,2.752996e+00
1209,2.013555e-18,2.007515e-15,-3.822503e-05,1.884564e-05,5.244067e-04,-5.751097e-01,-7.016360e-01,8.307749e+00
1210,4.291390e-18,4.278516e-15,-1.798097e-05,-1.874894e-04,5.455429e-04,1.348716e-02,3.713183e-01,1.738436e+00
1211,1.911220e-18,1.905487e-15,-1.227229e-04,-1.367413e-05,4.826722e-04,3.306371e-01,2.344679e+00,8.310226e+00
1212,1.238365e-17,1.234650e-14,1.366455e-05,1.964657e-04,4.870608e-04,7.919874e-02,-9.980618e-01,5.255421e+00
1214,3.228564e-17,3.218878e-14,4.136587e-05,1.449286e-05,4.984720e-04,9.804241e-01,1.485524e+00,1.815642e+01
1215,9.617258e-19,9.588407e-16,-2.577697e-05,7.817177e-07,5.482357e-04,-7.156420e-02,-3.095702e-02,1.136172e+00
1216,5.411165e-18,5.394931e-15,-2.188115e-05,-1.921912e-04,5.316740e-04,-7.365329e-01,4.800297e-03,2.500358e+00
1218,2.983216e-19,2.974267e-16,8.984038e-06,2.230462e-04,4.785551e-04,2.937008e-01,-1.116616e+00,3.588731e+00
1220,3.086519e-18,3.077260e-15,5.000074e-05,1.717828e-05,5.137527e-04,-1.242815e-01,4.896582e-02,2.799705e+00
1221,1.039022e-18,1.035905e-15,-7.170360e-05,-3.516219e-06,4.853454e-04,-1.059396e+00,-2.974447e+00,6.819097e-01
1222,5.366581e-18,5.350481e-15,-1.520182e-05,-1.555121e-04,4.938419e-04,1.448219e-01,1.668172e-01,9.156360e+00
1223,3.302101e-18,3.292195e-15,-1.859443e-04,1.718401e-05,5.115209e-04,2.086458e-01,-1.246124e+00,2.957444e+00
1224,1.025540e-18,1.022463e-15,-2.339413e-06,2.148418e-04,4.785505e-04,-4.203123e-01,3.151665e-01,7.689824e-01
1226,9.348420e-17,9.320374e-14,6.557967e-06,2.085365e-05,4.820601e-04,5.843161e-01,1.993877e+00,4.933310e+00
1227,3.227425e-18,3.217743e-15,-7.031061e-05,-8.592547e-06,4.906507e-04,-8.809641e-03,-7.577303e-03,-2.206976e+00
1228,3.205446e-18,3.195830e-15,-3.123955e-06,-1.843558e-04,4.991627e-04,2.370197e-01,2.239085e-01,7.386730e+00
1229,2.770404e-17,2.762093e-14,-1.493195e-04,-3.327447e-06,4.825036e-04,9.633514e-01,1.240124e+00,9.025082e-01
1230,3.905396e-18,3.893680e-15,3.126042e-06,1.852046e-04,4.970037e-04,1.813350e-01,-3.720354e-01,8.230087e+00
1232,2.468504e-18,2.461099e-15,3.828620e-05,3.897640e-06,5.235192e-04,2.577641e-02,1.945232e-02,5.585877e-01
1233,1.592538e-17,1.587760e-14,-3.111752e-05,8.841286e-06,5.240446e-04,9.142219e-01,-1.541688e+00,7.794885e+00
1234,1.353630e-18,1.349569e-15,-5.477191e-06,-1.695317e-04,4.894578e-04,3.690301e-02,-9.677465e-02,8.312507e-01
1235,2.809675e-19,2.801246e-16,-1.457035e-04,1.679637e-05,4.738754e-04,3.757454e-01,-4.094925e-01,-1.904715e+00
1236,7.059772e-17,7.038593e-14,-6.569670e-07,1.744092e-04,4.981190e-04,5.412227e-01,-3.931516e-01,1.296361e+01
1238,2.901668e-18,2.892963e-15,6.874886e-05,1.718531e-05,5.317467e-04,-3.297719e-02,1.541859e-01,4.416172e+00
1239,1.256316e-17,1.252547e-14,-2.423573e-05,-6.206317e-06,5.308666e-04,-3.555511e-01,4.363855e-01,1.267316e+01
1240,2.877957e-17,2.869323e-14,1.616982e-05,-1.992912e-04,4.894217e-04,-3.012437e-01,8.266654e-01,1.257139e+01
1241,3.355535e-18,3.345468e-15,-1.859401e-04,1.716867e-05,5.077129e-04,4.003010e-01,1.349299e-01,2.611723e+00
1242,3.603345e-18,3.592535e-15,-1.803705e-05,2.130040e-04,4.767052e-04,-1.916998e+00,8.030127e-02,3.322537e+00
1244,4.557812e-18,4.544138e-15,7.187363e-05,1.485351e-05,5.377726e-04,5.623572e-02,-1.655185e-01,4.849772e+00
1245,2.538701e-18,2.531085e-15,-5.819930e-05,1.295697e-05,5.034730e-04,-4.795740e+00,-1.190298e+00,1.471208e+01
1246,2.362777e-17,2.355689e-14,1.417104e-05,-2.163550e-04,5.272883e-04,1.365154e-01,1.737591e-01,1.111512e+01
1247,1.672741e-18,1.667723e-15,-1.678436e-04,-7.824879e-07,5.005560e-04,3.656051e-01,3.115749e-03,3.570678e+00
1248,4.586917e-18,4.573157e-15,1.483514e-05,1.718748e-04,5.119262e-04,1.576169e-03,-3.705106e-03,3.150138e+00
1250,3.747542e-17,3.736300e-14,4.606973e-05,-1.520552e-05,5.421476e-04,-3.285584e+00,-4.401970e+00,3.443073e+01
1251,1.079255e-17,1.076017e-14,-4.771237e-05,-4.650049e-06,4.979835e-04,4.922339e-02,-9.271040e-02,1.368619e+01
1252,5.415690e-18,5.399443e-15,1.016315e-05,-2.250008e-04,5.302096e-04,1.914067e-01,-2.451230e-01,8.733458e-01
1253,2.564050e-17,2.556358e-14,-1.774341e-04,1.091414e-05,4.875081e-04,-1.236283e-01,9.084883e-01,7.057770e+00
1254,7.583272e-17,7.560522e-14,1.116640e-05,1.420534e-04,5.482022e-04,9.312089e-01,3.288492e+00,9.806589e+00
1256,4.302647e-18,4.289740e-15,3.593475e-05,9.377529e-06,5.043261e-04,-5.435714e-02,4.390637e-02,4.743913e+00
1257,3.460105e-18,3.449724e-15,-1.016110e-05,-1.801141e-05,5.468826e-04,3.154394e-02,-1.447561e+00,1.394088e+00
1258,1.013905e-16,1.010864e-13,-5.070292e-07,-2.237539e-04,5.420488e-04,7.401827e-02,-9.144772e-01,6.224399e+00
1259,4.777288e-18,4.762956e-15,-1.945362e-04,-9.384471e-06,5.413041e-04,6.343111e-03,-3.407025e-01,5.140397e+00
1260,3.146080e-17,3.136642e-14,-1.084106e-05,1.645727e-04,5.077637e-04,-1.030123e+00,-1.256518e+00,1.878478e+01
1262,1.010183e-17,1.007152e-14,4.354121e-05,8.592793e-06,5.099239e-04,-1.183247e-01,-1.641274e-01,6.795751e+00
1263,1.133985e-18,1.130583e-15,-1.875513e-05,-1.875200e-05,5.305749e-04,4.263553e-02,3.401513e-02,4.160768e+00
1264,8.074217e-19,8.049995e-16,-9.526808e-06,-1.511725e-04,4.850465e-04,4.757521e-01,3.531648e+00,5.121650e+00
1265,2.445435e-18,2.438099e-15,-1.906206e-04,-1.250590e-05,5.374479e-04,1.007131e-02,3.430594e-02,2.971377e+00
1266,6.826273e-18,6.805794e-15,-8.740142e-06,1.914071e-04,4.888324e-04,3.607241e-01,-1.187444e-01,8.758858e-01
1269,3.131831e-18,3.122436e-15,-3.434598e-05,-2.440403e-05,5.141615e-04,-1.752307e-01,-9.447317e+00,2.741067e+01
1270,9.292178e-19,9.264301e-16,-9.198668e-06,-1.503904e-04,4.834910e-04,6.163930e-01,1.414320e+00,3.245706e+00
1271,7.736288e-18,7.713079e-15,-1.634634e-04,-1.308241e-05,5.079459e-04,9.851775e-01,-1.021525e+00,1.940957e+00
1272,2.450868e-18,2.443516e-15,-1.015833e-05,1.843819e-04,4.913531e-04,1.786723e-01,2.142663e-01,5.066577e+00
1274,1.215862e-18,1.212214e-15,3.202828e-05,8.540582e-06,5.065007e-04,-8.702014e-02,-5.391260e-02,4.028943e+00
1276,7.717127e-18,7.693975e-15,-1.286350e-05,-1.781300e-04,5.110997e-04,1.258675e-01,1.538762e-01,1.854275e+00
1277,2.819819e-17,2.811359e-14,-1.804474e-04,1.402799e-06,5.157446e-04,3.798534e-01,-1.933649e+00,8.440011e+00
1278,2.821778e-16,2.813312e-13,-1.165682e-05,1.401421e-04,5.144182e-04,-1.209070e+00,1.823446e-01,4.468036e+00
1280,4.937409e-17,4.922597e-14,5.151543e-05,5.274611e-06,5.282075e-04,-1.887880e+00,3.355767e+00,1.435399e+01
1281,2.889012e-18,2.880345e-15,-3.829159e-05,1.876557e-05,5.153109e-04,1.041073e-01,-3.974748e-01,8.874125e+00
1282,3.035028e-18,3.025923e-15,7.261920e-07,-1.593402e-04,4.767024e-04,-3.790072e-01,-1.344532e+00,3.765724e+00
1283,3.244726e-17,3.234992e-14,-1.511543e-04,-2.401257e-05,4.911376e-04,-1.108077e-02,-4.019482e-02,1.216649e+00
1284,6.288592e-18,6.269727e-15,-1.251060e-05,1.303803e-04,5.406868e-04,-4.874504e-02,1.129028e+00,5.633408e+00
1286,1.278106e-16,1.274272e-13,4.570811e-05,-9.331300e-06,5.276769e-04,-1.338922e+00,-8.775650e-01,2.076770e+01
1287,1.153414e-18,1.149953e-15,-6.171430e-05,-8.221946e-07,4.878866e-04,-9.039005e-01,2.564418e-01,1.046411e+01
1288,1.861683e-17,1.856098e-14,4.506637e-06,-1.810216e-04,4.876340e-04,-7.941004e-01,7.584119e-02,1.059198e+01
1289,4.782951e-19,4.768602e-16,-1.253917e-04,-1.601737e-05,4.793337e-04,9.883150e-01,-9.068963e-01,7.147047e+00
1290,2.889195e-16,2.880528e-13,7.113947e-06,1.478187e-04,5.351999e-04,-5.707688e-01,-1.129747e+00,9.606684e+00
1292,2.456895e-17,2.449524e-14,7.186668e-05,9.529612e-06,5.420649e-04,5.416721e-01,-1.097873e+00,4.260195e+00
1293,3.834195e-17,3.822693e-14,-3.525974e-05,3.976495e-06,5.132200e-04,-2.595707e-01,-2.105306e-01,2.363067e+00
1294,3.823126e-18,3.811657e-15,5.527086e-06,-1.834384e-04,4.901046e-04,8.584939e-01,1.664392e+00,1.439399e+00
